,id,title,price,url,item_categories,affiliation
139,2440584,Transport 1,39.0,https://www.cgtrader.com/3d-models/vehicle/other/transport-low-poly-753ab31b-87ef-4165-9eb4-91ceafd6a5e2,"['airplane', 'ambulance', 'ar', 'asset', 'bus', 'car', 'cartoon', 'game', 'helicopter', 'other', 'pack', 'police', 'ship', 'stylized', 'taxi', 'trailer', 'truck', 'vehicle', 'vr', 'wheel']",Blender
140,4533937, Apache AH-64D Japan Ground Self-Defense  Force Static,99.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64d-japan-ground-self-defense-force-static,"['64', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'apache', 'attack', 'chopper', 'copter', 'defence', 'defense', 'fighter', 'force', 'ground', 'helicopter', 'japan', 'japanese', 'longbow', 'self', 'strike']",Autodesk 3ds Max
141,1825417,Sikorsky CH-53G Helicopter HEER,49.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sikorsky-ch-53g-helicopter-heer,"['aircraft', 'ch53g', 'chopper', 'copter', 'heer', 'helicopter', 'military', 'military-aircraft', 'propeller', 'sikorsky']",
142,4519621,AH-64A Apache,100.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/ah-64a-apache-3c45aa0a-8185-4733-aeff-715825d451c0,"['ah64', 'ah64a', 'air', 'aircraft', 'apach', 'apache', 'army', 'chopper', 'copter', 'heli', 'helicopter', 'military', 'military-aircraft', 'military-vehicle', 'model', 'rotor']",
143,48974,Sikorsky UH-60a Black Hawk,199.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sikorsky-uh-60a-black-hawk,"['60a', 'aircraft', 'aircraft-carrier', 'aircraft-interior', 'army', 'black', 'blackhawk', 'carrier', 'hawk', 'helicopter', 'hipoly', 'interior', 'military', 'military-aircraft', 'navy', 'seahawk', 'sikorsky', 'transport', 'uasf', 'uh', 'uh-60a', 'us', 'usa']",Autodesk 3ds Max
144,4184964,Childrens plastic toy helicopter,4.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/childrens-plastic-toy-helicopter,"['aircraft', 'airplane', 'cartoon', 'character', 'colorful', 'entertainment', 'fly', 'game', 'helicopter', 'helmet', 'jet', 'man', 'pilot', 'pilot-helmet', 'plane', 'plastic', 'propeller', 'racing', 'toy']",Blender
145,816250,Blackout is back - 3d animated transformer model,79.99,https://www.cgtrader.com/3d-models/character/other/blackout-is-back-3d-animated-transformer-model,"['3d', 'animated', 'animation', 'blackout', 'bumblebee', 'character', 'cinema', 'film', 'helicopter', 'max', 'model', 'movie', 'optimus', 'other', 'prime', 'robot', 'transformation', 'transformer', 'transformers', 'vehicle']",Autodesk 3ds Max
146,3231693,Trinkets of Swifts Russian Knights Berkuts aerobatic teams,18.0,https://www.cgtrader.com/3d-print-models/fashion/other/trinkets-of-swifts-russian-knights-berkuts-aerobatic-teams,"['aerobatic', 'air', 'aircraft', 'dedicated', 'demonstrator', 'fashion', 'force', 'helicopter', 'helicopters', 'keyring', 'other', 'performs', 'propeller', 'russian', 'security', 'shining', 'steel', 'swifts', 'team', 'trinket']",
147,50616,V-22 Osprey US Marines,120.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/v-22-osprey-us-marines,"['aircraft', 'aircraft-carrier', 'assault', 'carrier', 'helicopter', 'jet', 'marine', 'marines', 'military', 'military-aircraft', 'mv-22', 'mv-22b', 'osprey', 'tiltrotor', 'transportation', 'troop', 'us', 'us-marine', 'usaf', 'v-22', 'v22']",
148,4687743,Lockheed F-104 Starfighter,4.0,https://www.cgtrader.com/3d-print-models/miniatures/figurines/lockheed-f-104-starfighter-a5f0c08d-65d6-4e85-b92b-6bffbfe27889,"['air', 'airplane', 'american', 'army', 'f-104', 'fighter-bomber', 'figurines', 'helicopter', 'lockheed', 'military', 'miniatures', 'plane', 'states', 'travel', 'united', 'war', 'weapon', 'ww2']",Blender
149,3121443,2s38 derivaciya-pvo,24.0,https://www.cgtrader.com/3d-models/military/armor/2s38-derivaciya-pvo,"['2s38', 'armor', 'army', 'army-tank', 'combat', 'derivatsiya-pvo', 'gun', 'helicopter', 'infantry', 'machine', 'machine-gun', 'military', 'military-truck', 'military-vehicle', 'russian', 'russiantank', 'tank', 'vehicle', 'war', 'war-machine', 'weapon', 'weaponry']",
150,2151667,MD Helicopters MH-6 Little Bird,199.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/md-helicopters-mh-6-little-bird-1230aa82-f6cf-41ea-9772-b2326f66d978,"['500', 'aircraft', 'american', 'helicopter', 'helicopters', 'light', 'md', 'military', 'military-aircraft', 'observation', 'transport', 'us']",
151,48752,AW109 copter,140.0,https://www.cgtrader.com/3d-models/aircraft/commercial-aircraft/aw109-copter,"['a-109', 'agusta', 'aircraft', 'aw-109', 'business', 'commercial', 'commercial-aircraft', 'copter', 'helicopter', 'transport', 'westland']",
152,125274,Police Helicopter model,10.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/police-helicopter-model,"['aircraft', 'eurocopter', 'helicopter', 'police', 'publicserviceaircraft']",Autodesk 3ds Max
153,65505,Ciborgsky Z-76,35.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/ciborgsky-z-764,"['aircraft', 'civilian', 'fbx', 'heli', 'helicopter', 'rotor']",
154,4284179,sci-fi helicopter rotor craft,50.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sci-fi-3382b607-c125-4cf1-8fe7-239764800293,"['aircraft', 'airplane', 'chopper', 'copter', 'dron', 'drone', 'future', 'helicopter', 'jet', 'military', 'military-aircraft', 'quadcopter', 'recon', 'rescue', 'rotor', 'rotorcraft', 'sci-fi', 'scifi', 'uav', 'vehicle']",
155,4534363,Apache AH-64D Royal Netherlands Airforce Basic Animation,149.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64d-royal-netherlands-airforce-basic-animation,"['64', 'agusta', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'apache', 'attack', 'boeing', 'chopper', 'copter', 'dutch', 'force', 'helicopter', 'netherlads', 'royal', 'strike', 'war', 'westland']",Autodesk 3ds Max
156,1028063,Kamov Ka-26,129.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/kamov-ka-26,"['agriculture', 'aircraft', 'chopper', 'copter', 'flight', 'helicopter', 'ka26', 'kamov', 'old', 'retro', 'rotorcraft', 'russian', 'service-helicopter', 'soviet', 'spray', 'vintage']",Autodesk 3ds Max
157,1028045,Bell CH-146 Griffon,149.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/bell-ch-146-griffon,"['206', '407', 'aircraft', 'airplane', 'army', 'bell', 'ch146', 'griffon', 'helicopter', 'military', 'military-aircraft', 'military-vehicle', 'propeller', 'rotor', 'service-helicopter', 'vehicle']",Autodesk 3ds Max
158,4512049,AIM-92 Stinger Launcher,39.0,https://www.cgtrader.com/3d-models/aircraft/aircraft-part/aim-92-stinger-launcher,"['92', 'aim', 'aim-92', 'air', 'aircraft', 'aircraft-part', 'airplane', 'anti', 'equipment', 'explode', 'explosive', 'force', 'helicopter', 'launcher', 'military', 'missile', 'part', 'rocket', 'rocketry', 'stinger', 'tank', 'war', 'weapon']",Autodesk 3ds Max
159,3843146,AH-64 Apache,12.0,https://www.cgtrader.com/3d-models/military/military-vehicle/ah-64-apache-4a89efcd-3f55-4988-a6b6-7678f0d5542a,"['ah-64', 'airplane', 'apache', 'axe', 'battle-axe', 'helicopter', 'hellfire', 'hydra', 'jet', 'longbow', 'military', 'military-vehicle', 'nevada', 'tomahawk', 'vehicle', 'war']",
160,1835315,UH 60 Blackhawk Helicopter -2 ,45.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/uh-60-blackhawk-helicopter-2,"['aircraft', 'blackhawk', 'chopper', 'copter', 'helicopter', 'propeller', 'rotor', 'uh60']",
161,18778,Huey Helicopter,35.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/huey-helicopter,"['air', 'aircraft', 'army', 'bell', 'gunship', 'helicopter', 'huey', 'huey-helicopter', 'iroquois', 'military', 'military-aircraft', 'military-vehicle', 'transport', 'transportation', 'vehicle', 'vietnam']",
162,3500751,Bell 206 ranger,3.0,https://www.cgtrader.com/3d-print-models/hobby-diy/other/bell-206-ranger,"['air', 'aircraft', 'airport', 'bell', 'diy', 'flight', 'helicopter', 'hobby', 'hobby-diy', 'other', 'service-helicopter', 'sky', 'travel', 'vehicle']",
163,4459350,Pilot Rigged,60.0,https://www.cgtrader.com/3d-models/character/man/pilot-rigged-39f1a6d1-755c-4b89-8c28-892df05452ed,"['aircraft', 'airplane', 'army', 'aviate', 'character', 'character-clothing', 'clothing', 'helicopter', 'helmet', 'man', 'military', 'nations', 'pilot', 'pilot-helmet', 'plane', 'rescue', 'soldier', 'un', 'war']",
164,713575,Drone Sci Fi Game Ready PBR Textures,49.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/drone-sci-fi-game-ready-pbr-textures,"['3d', 'aircraft', 'blender', 'drone', 'flying', 'flying-helicopter', 'game', 'game-ready', 'gatling', 'guns', 'helicopter', 'low', 'mech', 'pbr', 'poly', 'ready', 'real', 'scifi', 'time', 'turret', 'ue4', 'unity']",
165,834386,Boeing Sikorsky RAH-66 Comanche,199.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/boeing-sikorsky-rah-66-comanche,"['3d', '66', 'aircraft', 'american', 'army', 'attack', 'boeing', 'comanche', 'helicopter', 'military', 'military-aircraft', 'models', 'rah', 'rah-66', 'sikorsky', 'us']",
166,2840586,Helicopter Police Bell 206L with Interior,99.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/helicopter-police-bell-206l-with-interior-dc94d60d-d122-449e-814f-4b630852a516,"['206', '206l', 'aircraft', 'bell', 'chopper', 'cockpit', 'helicopter', 'jet', 'jetranger', 'long', 'longranger', 'police', 'ranger']",Autodesk 3ds Max
167,3074728,Helicopter Tiger,5.0,https://www.cgtrader.com/3d-models/military/military-vehicle/helicopter-tiger,"['aircraft', 'airplane', 'flying', 'flying-helicopter', 'heli', 'helicopter', 'military', 'military-aircraft', 'military-vehicle', 'tiger', 'vehicle', 'war']",Autodesk 3ds Max
168,4550197,Passenger drone concept 9,44.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/passenger-drone-concept-9,"['air-taxi', 'aircraft', 'car', 'drone', 'flying', 'helicopter', 'hovercraft', 'passenger', 'quadcopter']",Blender
169,4538199,Sea King Wheels,10.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sea-king-wheels,"['aircraft', 'army', 'boat', 'chopper', 'helicopter', 'military', 'military-aircraft', 'navy', 'rescue', 'royal', 'safety', 'sea', 'seaking', 'search', 'tire', 'vehicle', 'vessel', 'westland', 'wheel', 'wheels']",
170,3417969,Helicopter - Matte Black Leonardo aw169,19.99,https://www.cgtrader.com/3d-models/aircraft/helicopter/helicopter-matte-black-leonardo-aw169,"['aircraft', 'ambulance', 'ambulance-helicopter', 'helicopter', 'helicopter-3d', 'helicopters', 'service-helicopter']",
171,3816409,McDonnell Douglas F-4 Phantom II,15.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/mcdonnell-douglas-f-4-phantom-ii-4c424c25-8004-4b4a-974d-020298617a1f,"['airbus', 'aircraft', 'boeing', 'douglas', 'f-4', 'fighter', 'helicopter', 'ii', 'jet', 'mcdonnell', 'military', 'military-aircraft', 'phantom', 'plane', 'rc', 'uav']",
172,4549665,Helicopter ,2.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/helicopter-edeab13e-0811-4d29-81db-0e3007e8f500,"['air', 'aircraft', 'airplane', 'copter', 'game', 'games', 'helicopter', 'jet', 'military', 'military-aircraft']",
173,4462498,Mechanical - Drone series - Part 1 01,10.0,https://www.cgtrader.com/3d-models/aircraft/other/mechanical-drone-series-part-1-01,"['aircraft', 'airplane', 'airvehicle', 'helicopter', 'military-aircraft', 'other', 'quadcopter', 'quadcopter-drone', 'rc', 'uav']",
174,4533544, Apache AH-64D Israel Air Force Complex,249.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64d-israel-air-force-complex,"['64', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'american', 'apache', 'army', 'attack', 'boeing', 'chopper', 'copter', 'force', 'helicopter', 'israel', 'strike', 'vechicle', 'war']",Autodesk 3ds Max
175,3797117,RQ-4 Global Hawk,16.0,https://www.cgtrader.com/3d-models/aircraft/other/rq-4-global-hawk-67e4f0db-cb12-4fbc-9c90-f97eb6a0567d,"['airbus', 'aircraft', 'boeing', 'fighter', 'global', 'hawk', 'helicopter', 'jet', 'military', 'other', 'plane', 'rc', 'rq-4', 'uav']",
176,4534413,Apache AH-64D Royal Netherlands Airforce Complex  Animation,249.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64d-royal-netherlands-airforce-complex-animation,"['64', 'agusta', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'apache', 'attack', 'boeing', 'chopper', 'copter', 'dutch', 'force', 'helicopter', 'netherlads', 'royal', 'strike', 'vechicle', 'war', 'westland']",Autodesk 3ds Max
177,3157614,AH1W Cobra attack helicopter,89.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/ah1w-cobra-attack-helicopter-f471c964-e688-4b0a-84b4-d41a2b29ddb3,"['ah-1', 'ah1', 'ah1w', 'aircraft', 'army', 'attack', 'cobra', 'corps', 'defence', 'flight', 'gunship', 'helicopter', 'marine', 'military', 'military-aircraft', 'rotor', 'support', 'us', 'us-marine', 'usmc', 'war', 'whiskey']",Autodesk 3ds Max
178,4029314,Electric Airplane Design - Concept X,220.0,https://www.cgtrader.com/3d-models/aircraft/commercial-aircraft/electric-airplane-design-concept-x,"['aircraft', 'aircraft-interior', 'airliner', 'airplane', 'airplane-interior', 'cabin', 'commercial', 'commercial-aircraft', 'commercial-plane', 'electric-aircraft', 'electric-airplane', 'electric-plane', 'helicopter', 'passenger', 'plane', 'private', 'private-aircraft', 'propeller']",
179,3273155,Kamov Ka-35 concept helicopter,55.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/kamov-ka-35-concept-helicopter,"['aircraft', 'ch47', 'concept', 'helicopter', 'ka22', 'ka27', 'kamov', 'mi12', 'russian', 'sci-fi', 'scifi', 'transporrt', 'ussr', 'v12']",Autodesk 3ds Max
180,4539736,Passenger drone concept 8,39.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/passenger-drone-concept-8,"['air-taxi', 'aircraft', 'drone', 'helicopter', 'hovercraft', 'passenger', 'quadcopter']",Blender
181,1958776,JMSDF SH-60K NEW Modeling,20.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/jmsdf-sh-60k-new-modeling,"['aircraft', 'aviation', 'helicopter', 'japan', 'jmsdf', 'military', 'military-aircraft', 'missile', 'navy', 'sh-60', 'sh-60k', 'torpedo']",Lightwave
182,4396567,Spaceship - Spacecraft Phantom,5.0,https://www.cgtrader.com/3d-models/space/spaceship/spaceship-spacecraft-phantom-bfeb5a27-f15d-4dfa-88e8-f68639bcb8f1,"['3d', 'aircraft', 'airplane', 'camera', 'copter', 'drone', 'helicopter', 'inspire', 'military', 'model', 'of', 'part', 'phantom', 'quadcopter', 'quadrocopter', 'service-helicopter', 'ship', 'space', 'spacecraft', 'spaceship']",
183,3673225,boeing-757 passenger jet flying in sky,17.0,https://www.cgtrader.com/3d-models/aircraft/other/boeing-757-a0edf155-00ab-4223-9229-780a66221674,"['airbus', 'aircraft', 'boeing', 'fighter', 'fighter-jet', 'helicopter', 'jet', 'jet-fighter', 'jet-plane', 'other', 'plane', 'rc', 'rc-helicopter', 'uav']",
184,112296,UH-60 Blackhawk KFOR,40.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/uh-60-blackhawk-kfor,"['air', 'aircraft', 'blackhawk', 'cavalry', 'gunship', 'helicopter', 'kfor', 'kosovo', 'mh-60', 'military', 'military-aircraft', 'operations', 'rotary', 'soar', 'socom', 'sof', 'special', 'transport', 'uh-60', 'uh-60-blackhawk']",
185,3720957,Helicopter OH1 Ninja for 450 fuselage x220 y220 Z220,29.99,https://www.cgtrader.com/3d-print-models/hobby-diy/other/helicopter-oh1-ninja-for-450-fuselage-x220-y220-z220-9662d89b-c44e-45e0-b846-f046be24ebef,"['3d', 'airplane', 'airplane-cockpit', 'airplane-seat', 'boat', 'car', 'car-seat', 'chair', 'cockpit', 'diy', 'fuselage', 'helicopter', 'hobby', 'hobby-diy', 'ninja', 'oh1', 'oh1-ninja', 'other', 'pilot', 'printing', 'printing-car', 'race', 'race-car', 'seat', 'stadium', 'stadium-seat', 'truck', 'vehicle']",
186,2594698,airplane phenom 300,20.0,https://www.cgtrader.com/3d-models/aircraft/other/airplane-phenom-300,"['aircraft', 'airline', 'airplane', 'airport', 'bell', 'copter', 'helicopter', 'jet', 'jumbo', 'other', 'phantom', 'quadcopter', 'service-helicopter', 'vehicle']",
187,182327,helicopter,150.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/helicopter--11,"['aircraft', 'chopper', 'copter', 'heli', 'helicopter', 'vehicles-challenge']",Autodesk 3ds Max
188,48869,CH-47 US Army desert,140.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/ch-47-us-army-desert,"['afghanistan', 'air', 'aircraft', 'army', 'ch', 'ch-47', 'ch-47-chinook', 'chinook', 'chinook-helicopter', 'dae', 'desert', 'fbx', 'force', 'helicopter', 'iraq', 'military', 'military-aircraft', 'states', 'transport', 'united', 'united-states', 'us', 'usa']",
189,2090951,Mil Mi-35,199.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/mil-mi-35,"['35', 'aircraft', 'attack', 'helicopter', 'mi', 'mi-35', 'mil', 'military', 'military-aircraft', 'russia', 'russian']",
190,1928980,Hyuga-class helicopter destroyer,249.0,https://www.cgtrader.com/3d-models/watercraft/military-watercraft/hyuga-class-helicopter-destroyer,"['aircraft', 'aircraft-carrier', 'army', 'carrier', 'class', 'commando', 'corvette', 'destroyer', 'helicopter', 'hyuga', 'hyuga-class', 'japan', 'japanese', 'marine', 'military', 'military-aircraft', 'military-watercraft', 'naval', 'ship', 'vessel', 'warship', 'water', 'watercraft']",
191,3302490,Ingenuity Helicopter,15.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/ingenuity-helicopter-9914f709-3d65-4794-98d9-c6f164e7f9ea,"['aircraft', 'drone', 'flight', 'fly', 'helicopter', 'ingenuity', 'mars', 'mars-rover', 'nasa', 'nasa-rover', 'perseverance', 'robot', 'rocket', 'rover', 'space', 'space-rocket', 'space-rover']",Blender
192,3786436,Sikorsky CH-54,10.32,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/sikorsky-ch-54-899d5a68-64a3-4c0b-bfbe-901512676f6f,"['aircraft', 'airplane', 'army', 'aviate', 'combat', 'copter', 'defence', 'helicopter', 'military', 'military-aircraft', 'propeller', 'quadcopter', 'service-helicopter', 'war']",
193,3448862,UH-60 Black Hawk Grey Basic Animation,149.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/uh-60-black-hawk-grey-basic-animation,"['60', 'aircraft', 'american', 'animation', 'army', 'black', 'copter', 'grey', 'hawk', 'helicopter', 'navy', 'pilot', 'pilots', 'sikorsky', 'strike', 'uh', 'uh-60', 'uh60', 'usa', 'war']",Autodesk 3ds Max
194,4154695,Volocopter E-Volo VC 400,129.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/volocopter-e-volo-vc-400,"['air', 'aircraft', 'civilian', 'commercial', 'fast', 'helicopter', 'light', 'manned', 'mobility', 'modern', 'multicopter', 'passenger', 'personal', 'transport', 'travel', 'urban', 'volocopter']",Autodesk 3ds Max
195,3243057,Bell AH 1Z 3D printed,19.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/bell-ah-1z-3d-printed,"['aby', 'aircraft', 'bell', 'birthday', 'bow', 'celebration', 'conifer', 'gift', 'gift-bow', 'gift-box', 'giftbox', 'helicopter', 'holiday', 'military', 'military-aircraft', 'missile', 'new', 'pine', 'present', 'service-helicopter', 'surprise', 'twin', 'xma']",
196,3797119,Sukhoi Su-25,17.0,https://www.cgtrader.com/3d-models/aircraft/jet/sukhoi-su-25-3d7eff5d-f2a6-438c-a95d-5b66b1bbf6c4,"['airbus', 'aircraft', 'boeing', 'fighter', 'helicopter', 'jet', 'military', 'plane', 'rc', 'su-25', 'sukhoi', 'uav']",
197,3984041,Northrop F-20 Tigershark,22.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/northrop-f-20-tigershark,"['airbus', 'aircraft', 'ar', 'boeing', 'drone', 'f-20', 'fighter', 'helicopter', 'jet', 'meta', 'metaverse', 'military', 'military-aircraft', 'northrop', 'plane', 'rc', 'tigershark', 'uav', 'vr']",
198,1031712,Eurocopter AS532 Cougar,199.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/eurocopter-as532-cougar,"['532', 'aerospatiale', 'airbus', 'aircraft', 'as', 'as532', 'aviation', 'civil', 'eurocopter', 'europe', 'european', 'france', 'helicopter', 'light', 'military', 'military-aircraft', 'passenger', 'transport', 'utility']",
199,1826839,Robinson R22 Helicopter Beta II,25.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/robinson-r22-helicopter-beta-ii,"['aircraft', 'beta', 'chopper', 'copter', 'helicopter', 'prop', 'propeller', 'r22', 'robinson', 'training']",
200,4534176,Apache AH-64D Japan Ground Self-Defense Force Basic Animation,149.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64d-japan-ground-self-defense-force-basic-animation,"['64', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'apache', 'attack', 'chopper', 'copter', 'defence', 'defense', 'fighter', 'force', 'ground', 'helicopter', 'japan', 'japanese', 'longbow', 'self', 'strike']",Autodesk 3ds Max
201,654682,Bell AH-1Z Viper Attack Helicopter Model only,155.88,https://www.cgtrader.com/3d-models/aircraft/helicopter/bell-ah-1z-viper-attack-helicopter-model-only,"['aircraft', 'army', 'bell', 'helicopter', 'marines', 'military', 'military-aircraft', 'missile', 'war', 'weapon']",
202,1826836,Robinson R22 Helicopter,25.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/robinson-r22-helicopter,"['aircraft', 'copter', 'helicopter', 'prop', 'propeller', 'r22', 'robinson', 'training']",
203,777705,Northrop Grumman RQ-4 Global Hawk Aircraft,39.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/northrop-grumman-rq-4-global-hawk-aircraft,"['3d', 'aircraft', 'army', 'grumman', 'helicopter', 'military', 'military-aircraft', 'navi', 'navy', 'northrop', 'ray', 'rq-4b', 'rq-8a', 'rq-8b', 'rq4b', 's-434', 'sikorsky', 'uav', 'usa', 'x-47b', 'x47-b', 'x47b']",
204,3098991,Armed transport helicopter,26.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/armed-transport-helicopter,"['aircraft', 'armed', 'forces', 'helicopter', 'military', 'military-aircraft', 'military-vehicle', 'rapid', 'service-helicopter', 'transport', 'vehicle', 'war']",
205,4534235,Apache AH-64D Japan Ground Self-Defense Force Complex Animation,249.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64d-japan-ground-self-defense-force-complex-animation,"['64', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'american', 'apache', 'attack', 'chopper', 'defence', 'defense', 'fighter', 'force', 'ground', 'helicopter', 'japan', 'japanese', 'longbow', 'self', 'strike']",
206,4539332,Apache AH-64E Guardian Indonesia Complex Animation,249.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64e-guardian-indonesia-complex-animation,"['64', 'agusta', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'apache', 'attack', 'boeing', 'chopper', 'copter', 'fighter', 'force', 'guardian', 'helicopter', 'indonesia', 'longbow', 'strike', 'war', 'westland']",Autodesk 3ds Max
207,3256774,Bell Nexus Air Taxi,199.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/bell-nexus-air-taxi,"['6hx', 'air', 'aircraft', 'american', 'aviation', 'bell', 'civil', 'eco', 'electric', 'force', 'helicopter', 'landing', 'multipurpose', 'nexus', 'take-off', 'urban', 'us', 'utility', 'vtol']",
208,3792793, Atak T129 Helicopter Ultra High Textures-Changeable decal-text,98.01,https://www.cgtrader.com/3d-models/aircraft/helicopter/t129-atak-with-ultra-high-textures-include-gimp-and-psd-files,"['air', 'aircraft', 'airplane', 'army', 'atak', 'bayraktar', 'cockpit', 'combat', 'defence', 'fight', 'flight', 'helicopter', 'military', 't129', 'turkish', 'vehicle', 'war']",Blender
209,3841780,Ducted Fan for Aircraft,70.0,https://www.cgtrader.com/3d-models/aircraft/aircraft-part/ducted-fan-for-aircraft,"['aircraft', 'aircraft-part', 'airliner', 'airplane', 'copter', 'drone', 'ducted', 'electric', 'fan', 'flight', 'future', 'futuristic', 'helicopter', 'jet', 'part', 'plane', 'propeller', 'quadcopter', 'quadrocopter', 'ski-fi', 'turbine', 'vtol']",
210,1028071,MD MH-6 Little Bird,179.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/md-mh-6-little-bird,"['aircraft', 'airplane', 'army', 'chopper', 'copter', 'douglas', 'helicopter', 'mcdonnell', 'military', 'military-aircraft', 'old', 'rescue', 'rotor', 'rotorcraft', 'vintage']",Autodesk 3ds Max
211,4139272,Sikorsky MH-60R Sea Hawk Basic Animation,149.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sikorsky-mh-60r-sea-hawk-basic-animation,"['60', 'air', 'aircraft', 'airforce', 'anti', 'army', 'attack', 'chopper', 'copter', 'force', 'hawk', 'helicopter', 'marine', 'mh', 'mh-60', 'navy', 'sea', 'sikorsky', 'strike', 'submarine', 'war', 'warfare']",Autodesk 3ds Max
212,3506741,SeaKing Rescue Helicopter,69.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/seaking-rescue-helicopter,"['aircraft', 'chopper', 'coast', 'game', 'guard', 'helicopter', 'military', 'military-aircraft', 'navy', 'rescue', 's-61', 's61', 'sar', 'seaking', 'vr']",Autodesk 3ds Max
213,4327291,Harbin C-9,20.55,https://www.cgtrader.com/3d-models/aircraft/helicopter/harbin-c-9,"['aircraft', 'airplane', 'chopper', 'copter', 'fighter', 'flight', 'helicopter', 'military', 'military-aircraft', 'military-vehicle', 'quadcopter', 'quadcopter-drone', 'quadrocopter', 'service-helicopter', 'vehicle', 'war']",
214,2034116,FA-XX fighter jet in flight,3.0,https://www.cgtrader.com/3d-models/aircraft/jet/fa-xx,"['air', 'aircraft', 'airline', 'airplane', 'fa', 'fa-xx', 'faxx', 'fifthgenetation', 'fighter', 'fighter-jet', 'helicopter', 'jet', 'jet-fighter', 'military', 'military-aircraft', 'scifi', 'vtol']",Blender
215,4513675,Missile AGM-114 Hellfire X2,39.0,https://www.cgtrader.com/3d-models/aircraft/aircraft-part/missile-agm-114-hellfire-x2,"['114', 'air', 'aircraft', 'aircraft-part', 'airplane', 'arm', 'bomb', 'equipment', 'explode', 'fire', 'ground', 'guided', 'helicopter', 'hell', 'hellfire', 'laser', 'military', 'missile', 'part', 'rocket', 'to', 'war', 'weapon']",Autodesk 3ds Max
216,4561555,Simpligon Vehicles Air,26.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/simpligon-vehicles-air,"['air', 'aircraft', 'airliner', 'airplane', 'airport', 'ambulance', 'chopper', 'commercial-aircraft', 'flight', 'floatplane', 'helicopter', 'light', 'low-poly', 'passenger', 'plane', 'police', 'rescue', 'shipment', 'travel', 'vehicle']",Blender
